Open,High,Low,Close,Volume,Change,MACD,RSI,TR,ATR,Upper_band,Lower_band,Log_Return,PriceChange,PosSum,NegSum
126500,129500,125500,126000,125286,-0.023255813953488413,3227.4961260402197,54.52561496887936,4000.0,5975.0,136625.0,112725.0,-0.02353049741019416,-3000.0,7.0,5.0
127000,128000,124500,125000,60284,-0.007936507936507908,2889.837394070855,53.02097758145711,3500.0,5675.0,136425.0,113725.0,-0.007968169649176845,-1000.0,7.0,5.0
124500,129500,123000,128000,85466,0.02400000000000002,2831.673573934502,56.866472088822775,6500.0,5775.0,137025.0,113925.0,0.023716526617316065,3000.0,7.0,5.0
127500,129500,126500,128500,29169,0.00390625,2793.719884950915,57.49101514884748,3000.0,5625.0,137125.0,114625.0,0.003898640415657323,500.0,7.0,5.0
128000,129500,126000,128000,35037,-0.0038910505836575737,2692.260785206512,56.608316766133,3500.0,5375.0,136950.0,115450.0,-0.003898640415657309,-500.0,6.0,6.0
127500,131000,127000,129000,85864,0.0078125,2661.8610827263474,57.997322406788335,4000.0,5450.0,137600.0,115800.0,0.007782140442054949,1000.0,6.0,6.0
128000,131000,121000,121500,76753,-0.05813953488372092,2009.4184544843156,46.08267619846529,10000.0,5800.0,138375.0,115175.0,-0.05989814158106896,-7500.0,6.0,7.0
123000,126000,121500,126000,51316,0.03703703703703698,1834.3204585171043,52.40106538654523,4500.0,5875.0,138950.0,115450.0,0.03636764417087479,4500.0,6.0,7.0
126000,127500,122000,124500,52236,-0.011904761904761862,1556.5733624343266,50.28569728689809,5500.0,5825.0,138975.0,115675.0,-0.01197619104671565,-1500.0,5.0,8.0
124500,128500,124500,127500,53725,0.024096385542168752,1560.5427502619714,54.26249064052408,4000.0,5725.0,138825.0,115925.0,0.023810648693718607,3000.0,6.0,7.0
128500,128500,124000,125000,41883,-0.019607843137254943,1346.4385071040015,50.627981839555574,4500.0,5700.0,138675.0,115875.0,-0.019802627296179754,-2500.0,6.0,7.0
125000,125000,119000,119000,105844,-0.04800000000000004,684.7165102468425,43.156772808039506,6000.0,5750.0,138325.0,115325.0,-0.04919024419077178,-6000.0,6.0,8.0
120000,124500,119000,123000,113261,0.03361344537815136,477.55863225054054,48.602271091447065,5500.0,5850.0,138275.0,114875.0,0.03306086226088821,4000.0,7.0,7.0
123000,126000,122500,124500,48388,0.012195121951219523,429.47130752692465,50.516675644929954,3500.0,5600.0,137400.0,115000.0,0.01212136053234482,1500.0,7.0,7.0
125000,128000,124500,127500,44602,0.024096385542168752,626.2180325152585,54.191609299922135,3500.0,5425.0,136650.0,114950.0,0.023810648693718607,3000.0,8.0,6.0
128000,129000,121500,121500,59074,-0.04705882352941182,294.5954605543666,46.71860577277786,7500.0,5275.0,136025.0,114925.0,-0.04820210181787775,-6000.0,8.0,6.0
121500,126000,120000,124000,81698,0.020576131687242816,230.85019237356028,49.823433583882476,6000.0,5175.0,135750.0,115050.0,0.020367302824433733,2500.0,8.0,6.0
127000,127500,123000,125000,80098,0.008064516129032251,258.0486267917586,51.05211846477361,4500.0,4975.0,135325.0,115425.0,0.008032171697264253,1000.0,8.0,6.0
127000,133000,125500,131500,111853,0.052000000000000046,794.935734933737,58.21458118488875,8000.0,5200.0,136100.0,115300.0,0.050693114315518165,6500.0,9.0,5.0
131500,135000,128000,130500,85078,-0.0076045627376425395,1126.7426061568258,56.83664769455489,7000.0,5225.0,136225.0,115325.0,-0.007633624855071095,-1000.0,8.0,6.0
129500,134000,129500,133500,38882,0.02298850574712641,1613.1811222870892,59.90294914073666,4500.0,5250.0,136650.0,115650.0,0.02272825107755609,3000.0,9.0,5.0
136000,137500,133000,133000,61704,-0.0037453183520599342,1936.024049485597,59.1487626005925,4500.0,5300.0,137150.0,115950.0,-0.003752349618550464,-500.0,8.0,6.0
131500,133500,124500,125000,154392,-0.06015037593984962,1528.724074504542,48.60458966260548,9000.0,5425.0,137250.0,115550.0,-0.062035390919452635,-8000.0,8.0,6.0
126500,134500,126500,132500,208081,0.06000000000000005,1790.4836488127767,56.44380738042272,9500.0,5750.0,138100.0,115100.0,0.058268908123975824,7500.0,8.0,6.0
133500,134000,127000,127000,166805,-0.04150943396226414,1536.415125563537,50.37567088838384,7000.0,5925.0,138400.0,114700.0,-0.04239555896768562,-5500.0,8.0,6.0
127500,131000,127500,130000,80124,0.023622047244094446,1559.1658252906054,53.323361258664804,4000.0,5925.0,138450.0,114750.0,0.023347363996991107,3000.0,9.0,5.0
132500,132500,125000,127500,120906,-0.019230769230769273,1359.7919766404084,50.62467203844975,7500.0,5800.0,138500.0,115300.0,-0.019418085857101627,-2500.0,8.0,6.0
127500,131000,126500,129500,87080,0.015686274509803866,1347.6353490467882,52.687604294800835,4500.0,5800.0,138675.0,115475.0,0.015564516541111548,2000.0,8.0,6.0
129500,131500,127500,129000,54375,-0.0038610038610038533,1282.8672180369904,52.10153337814956,4000.0,5725.0,138750.0,115850.0,-0.0038684767779203176,-500.0,7.0,7.0
129500,131500,129000,130500,71619,0.011627906976744207,1337.1615060716285,53.7631687171499,2500.0,5650.0,138750.0,116150.0,0.011560822401076006,1500.0,8.0,6.0
131000,133500,130000,132500,56302,0.015325670498084198,1524.0056177104998,55.957053882560366,3500.0,5600.0,139025.0,116625.0,0.015209418663528708,2000.0,8.0,6.0
132500,134500,129500,132500,80708,0.0,1653.0258690775809,55.95705388256036,5000.0,5550.0,139600.0,117400.0,0.0,0.0,7.0,6.0
132000,132000,128500,129000,88727,-0.026415094339622636,1456.0699307574396,51.0416630004308,4000.0,5475.0,139750.0,117850.0,-0.02677024106460478,-3500.0,6.0,7.0
130500,133000,129000,129500,154874,0.003875968992248069,1325.0523730336135,51.6944728342159,4000.0,5500.0,140050.0,118050.0,0.003868476777920332,500.0,7.0,6.0
130000,135500,128000,134500,92517,0.03861003861003853,1606.1633762638376,57.76000087003851,7500.0,5700.0,140800.0,118000.0,0.03788331790230128,5000.0,7.0,6.0
136500,144500,136000,144500,134899,0.07434944237918217,2605.823981344336,66.75193052773903,10000.0,5825.0,142200.0,118900.0,0.07171530851059307,10000.0,8.0,5.0
144500,144500,140000,141500,79701,-0.02076124567474047,3120.021618016035,62.456445565605144,4500.0,5750.0,142925.0,119925.0,-0.02097979046919452,-3000.0,8.0,5.0
141500,153500,141500,146000,242853,0.03180212014134276,3846.301571328426,65.99161566293901,12000.0,6125.0,144725.0,120225.0,0.031306904625044124,4500.0,8.0,5.0
148000,153500,147500,148500,127733,0.017123287671232834,4570.922029663459,67.8053386902422,7500.0,6100.0,145525.0,121125.0,0.01697833653441783,2500.0,9.0,4.0
149000,149500,144500,147000,75016,-0.010101010101010055,4966.896211781655,65.54657446577318,5000.0,6000.0,146150.0,122150.0,-0.010152371464017962,-1500.0,8.0,5.0
150000,152500,147000,148500,92386,0.010204081632652962,5340.187708178739,66.73978411852912,5500.0,6050.0,147000.0,122800.0,0.010152371464017908,1500.0,9.0,4.0
144500,150000,144500,145000,202170,-0.023569023569023573,5292.5934366017755,61.396713174334536,5500.0,6100.0,147700.0,123300.0,-0.02385121582217991,-3500.0,8.0,5.0
147000,150000,145000,149000,155026,0.02758620689655178,5514.078341359389,64.85924563668775,5000.0,5900.0,148500.0,124900.0,0.027212563524884794,4000.0,9.0,4.0
150000,156000,150000,151500,132880,0.016778523489932917,5824.198100455978,66.85996959739369,7000.0,5775.0,149200.0,126100.0,0.016639319003964724,2500.0,9.0,4.0
152500,160000,149000,149500,154266,-0.01320132013201325,5841.252634215925,63.73374482150322,11000.0,5975.0,150725.0,126825.0,-0.013289232118682765,-2000.0,8.0,5.0
153000,156000,145000,153000,159480,0.02341137123745818,6067.249746031099,66.67073500061332,11000.0,6325.0,152575.0,127275.0,0.02314152856169433,3500.0,9.0,5.0
150500,154500,149000,152000,135835,-0.006535947712418277,6095.398483253433,65.04981170438555,5500.0,6225.0,153600.0,128700.0,-0.006557400546159052,-1000.0,9.0,5.0
150000,155500,150000,154000,213284,0.013157894736842035,6207.533266168321,66.78891342546507,5500.0,6275.0,154925.0,129825.0,0.0130720815673527,2000.0,9.0,5.0
154500,156500,151500,155000,104411,0.006493506493506551,6304.419112997159,67.65553622072207,5000.0,6325.0,156325.0,131025.0,0.00647251450561752,1000.0,9.0,5.0
156500,158000,147500,148000,196362,-0.04516129032258065,5750.077037287614,56.53454178350474,10500.0,6725.0,158000.0,131100.0,-0.046212843155131564,-7000.0,8.0,6.0
146500,150500,145500,146000,797285,-0.013513513513513487,5090.691342218459,53.8128262983386,5000.0,6800.0,158825.0,131625.0,-0.013605652055778598,-2000.0,8.0,6.0
146500,153000,145000,149500,189767,0.023972602739726012,4795.267320814193,57.654811195673894,8000.0,6950.0,159975.0,132175.0,0.023689771122404665,3500.0,8.0,6.0
151000,152500,148000,149000,118047,-0.0033444816053511683,4469.276793265948,56.92630391548548,4500.0,6975.0,161025.0,133125.0,-0.0033500868852819744,-500.0,7.0,7.0
149500,149500,145000,145000,149958,-0.02684563758389258,3843.850860933133,51.33762933331707,4500.0,7000.0,161850.0,133850.0,-0.0272125635248847,-4000.0,7.0,7.0
146500,147000,143500,144500,351255,-0.0034482758620689724,3270.154180490761,50.66801548591584,3500.0,6800.0,161950.0,134750.0,-0.0034542348680875576,-500.0,6.0,8.0
143500,147000,142000,146000,109520,0.01038062283737018,2903.0681296542753,52.66280498931298,5000.0,6550.0,161525.0,135325.0,0.010327114155849524,1500.0,7.0,7.0
145000,147000,140000,142000,77990,-0.0273972602739726,2263.2933817948797,47.18365167741444,7000.0,6675.0,161800.0,135100.0,-0.027779564107075706,-4000.0,6.0,8.0
141500,147000,141500,145500,69434,0.02464788732394374,2015.4551219985296,51.89942053406423,5500.0,6350.0,161125.0,135725.0,0.02434902901028655,3500.0,6.0,8.0
144500,150500,144500,149000,74097,0.02405498281786933,2077.513976893155,56.11878876799556,6000.0,6275.0,161000.0,135900.0,0.02377021933391185,3500.0,7.0,7.0
148500,149000,146000,146500,51127,-0.016778523489932917,1903.0300144670764,52.57144189891551,3000.0,6175.0,160775.0,136075.0,-0.016920877488337177,-2500.0,6.0,8.0
145000,148500,142000,145000,69127,-0.010238907849829393,1624.9809839114023,50.50845994719774,6500.0,6225.0,160700.0,135800.0,-0.010291686036547636,-1500.0,6.0,8.0
148000,151500,146000,148500,65797,0.024137931034482696,1667.8202792434313,54.950635123969825,6500.0,6275.0,160975.0,135875.0,0.023851215822179847,3500.0,6.0,8.0
150000,152500,147000,147000,72309,-0.010101010101010055,1562.7192111503682,52.7648023834647,5500.0,6300.0,160925.0,135725.0,-0.010152371464017962,-1500.0,5.0,9.0
147000,149000,142000,143500,78430,-0.023809523809523836,1183.364024340699,47.96995297612841,7000.0,6300.0,160525.0,135325.0,-0.02409755157906053,-3500.0,5.0,9.0
143000,143500,135500,136500,144827,-0.04878048780487809,314.2582338278007,40.11789538354116,8000.0,6150.0,159575.0,134975.0,-0.05001042057466142,-7000.0,5.0,9.0
136500,140000,133000,134000,116939,-0.01831501831501836,-569.676596161793,37.741802192525846,7000.0,5950.0,158225.0,134425.0,-0.018484814674103102,-2500.0,4.0,10.0
134500,137000,131500,135500,86867,0.011194029850746245,-1136.0679689894023,40.03661570368111,5500.0,5950.0,157400.0,133600.0,0.011131840368844199,1500.0,5.0,9.0
133000,135500,128000,129500,157052,-0.044280442804428,-2045.5077286806481,34.55066458703641,7500.0,6050.0,156375.0,132175.0,-0.04529075918016311,-6000.0,5.0,9.0
130000,131500,128000,131500,72405,0.015444015444015413,-2575.176967997948,37.61905052224825,3500.0,5975.0,155050.0,131150.0,0.015325970478226772,2000.0,6.0,8.0
133000,138500,131500,137500,127614,0.04562737642585546,-2482.1807655485754,45.824684316834,7000.0,5800.0,154175.0,130975.0,0.04461706548880669,6000.0,6.0,8.0
137500,137500,133000,136000,60326,-0.010909090909090868,-2500.691652341222,44.25732000372432,4500.0,5775.0,153625.0,130525.0,-0.010969031370573933,-1500.0,6.0,8.0
136500,138500,134000,135500,36204,-0.003676470588235281,-2526.582613191975,43.72051180732562,4500.0,5600.0,152575.0,130175.0,-0.003683245416296405,-500.0,5.0,9.0
137500,138000,134000,136000,50924,0.0036900369003689537,-2478.1885498905613,44.4461710105164,4000.0,5575.0,151875.0,129575.0,0.003683245416296368,500.0,5.0,9.0
135000,138500,135000,138000,51740,0.014705882352941124,-2252.4873487297446,47.369417390743074,3500.0,5525.0,151425.0,129325.0,0.014598799421152631,2000.0,6.0,8.0
138500,138500,132500,133500,70446,-0.03260869565217395,-2408.960910797672,42.012694717506015,6000.0,5650.0,151125.0,128525.0,-0.03315220731690051,-4500.0,6.0,8.0
133000,134000,130500,133000,78298,-0.0037453183520599342,-2543.9876513261406,41.451793198347374,3500.0,5575.0,150325.0,128025.0,-0.003752349618550464,-500.0,5.0,9.0
131500,135000,129000,130500,56985,-0.018796992481203034,-2820.216719816235,38.67173180454866,6000.0,5525.0,149650.0,127550.0,-0.01897590145900569,-2500.0,5.0,9.0
130500,131000,127000,128000,110353,-0.019157088122605415,-3203.9264832222543,36.06676083737456,4000.0,5450.0,148625.0,126825.0,-0.019342962843130987,-2500.0,5.0,9.0
128500,129000,121500,123000,162476,-0.0390625,-3866.902206879691,31.49700308542893,7500.0,5525.0,147475.0,125375.0,-0.039845908547199674,-5000.0,5.0,9.0
123500,125500,121000,123500,140108,0.004065040650406582,-4302.374329894752,32.41913796360683,4500.0,5600.0,146475.0,124075.0,0.004056800695614469,500.0,6.0,8.0
123500,126500,123000,123500,96855,0.0,-4594.5262857624475,32.41913796360683,3500.0,5450.0,145100.0,123300.0,0.0,0.0,5.0,8.0
124000,124500,116500,120500,242785,-0.02429149797570851,-5010.377233684267,29.642493771375797,8000.0,5525.0,143850.0,121750.0,-0.024591403137322207,-3000.0,5.0,8.0
120500,124000,119000,122500,95897,0.016597510373443924,-5119.543905318933,33.71823195167909,5000.0,5500.0,142575.0,120575.0,0.01646127705407193,2000.0,5.0,8.0
121000,123000,118000,119500,64577,-0.024489795918367308,-5386.047207536176,30.83295849344961,5000.0,5400.0,141175.0,119575.0,-0.024794658613216277,-3000.0,4.0,9.0
118500,119500,117500,118000,59294,-0.012552301255230103,-5653.124755341312,29.474867897994528,2000.0,5100.0,139650.0,119250.0,-0.012631746905900574,-1500.0,4.0,9.0
111500,114500,101500,105500,506283,-0.10593220338983056,-6795.1014693727775,21.12453018866634,16500.0,5575.0,139175.0,116875.0,-0.11197367154954363,-12500.0,4.0,9.0
106000,107500,104500,105000,214428,-0.004739336492891044,-7652.261556213707,20.869837826398808,3000.0,5450.0,137400.0,115600.0,-0.004750602758597865,-500.0,3.0,10.0
106000,108500,105000,105000,158705,0.0,-8236.620466915701,20.869837826398808,3500.0,5250.0,135775.0,114775.0,0.0,0.0,2.0,10.0
106000,111500,106000,109500,156163,0.04285714285714293,-8241.612542629053,29.714956364586328,6500.0,5400.0,134975.0,113375.0,0.04196419909903221,4500.0,3.0,9.0
109000,110500,106000,107000,89412,-0.022831050228310557,-8351.032402032622,27.852291543261344,4500.0,5275.0,133200.0,112100.0,-0.023095714794649395,-2500.0,3.0,9.0
107500,108500,106500,108000,66352,0.009345794392523255,-8261.81967191254,29.749239093021345,2000.0,5150.0,131550.0,110950.0,0.00930239266231341,1000.0,4.0,8.0
107500,108000,105500,107000,55897,-0.0092592592592593,-8177.543946924867,28.930082122718133,2500.0,5050.0,129925.0,109725.0,-0.009302392662313561,-1000.0,4.0,8.0
107500,113000,105500,111000,125289,0.03738317757009346,-7699.236254163305,36.46609284502051,7500.0,5225.0,129025.0,108125.0,0.03670136685042796,4000.0,5.0,7.0
111000,111500,109000,110000,75304,-0.009009009009009028,-7316.525255513494,35.453942738668715,2500.0,5175.0,127525.0,106825.0,-0.009049835519917927,-1000.0,4.0,8.0
110000,111500,106500,107000,116596,-0.027272727272727226,-7172.617490126737,32.53631429379223,5000.0,5125.0,126100.0,105600.0,-0.02765153133051001,-3000.0,4.0,9.0
107500,109500,107000,107000,71100,0.0,-6978.130010235385,32.53631429379223,2500.0,5075.0,124700.0,104400.0,0.0,0.0,4.0,8.0
106000,107500,105000,107000,86977,0.0,-6746.23093043179,32.536314293792216,2500.0,4900.0,123175.0,103575.0,0.0,0.0,3.0,8.0
107000,109500,107000,109000,70037,0.01869158878504673,-6328.119333087874,36.862597515440854,2500.0,4825.0,122075.0,102775.0,0.01851904776723753,2000.0,4.0,7.0
108500,108500,105500,106000,105073,-0.02752293577981646,-6167.739941059583,33.402417267929906,3500.0,4625.0,120825.0,102325.0,-0.0279087881170765,-3000.0,4.0,7.0
106000,108500,105500,105500,118545,-0.004716981132075526,-6011.684976466931,32.8489803644829,3000.0,4550.0,119775.0,101575.0,-0.004728141195946012,-500.0,4.0,7.0
105500,106500,104500,104500,73156,-0.009478672985781977,-5900.682540088455,31.717105429785917,2000.0,4475.0,118675.0,100775.0,-0.009523881511255479,-1000.0,4.0,7.0
104500,104500,96300,98700,455755,-0.05550239234449761,-6209.148636486076,26.099817381386387,8200.0,4485.0,117605.0,99665.0,-0.057102124965429796,-5800.0,4.0,8.0
96500,98500,95400,96300,196510,-0.024316109422492405,-6571.517815868967,24.190631206354666,3300.0,4400.0,116125.0,98525.0,-0.02461662763535603,-2400.0,3.0,9.0
95800,97000,94100,95500,159144,-0.00830737279335414,-6844.353864492412,23.57166838488773,2900.0,4295.0,114715.0,97535.0,-0.008342071317395347,-800.0,3.0,9.0
96300,104500,95900,104000,314585,0.08900523560209428,-6302.053288747338,40.88031454660021,9000.0,4645.0,114715.0,96135.0,0.08526465165468813,8500.0,3.0,9.0
106500,107500,104000,105500,254772,0.014423076923076872,-5685.697529531142,43.319793960114254,3500.0,3995.0,113415.0,97435.0,0.014320053774748471,1500.0,4.0,8.0
106500,107500,103000,105500,97413,0.0,-5138.00344433861,43.319793960114254,4500.0,4070.0,113590.0,97310.0,0.0,0.0,3.0,8.0
104000,105500,101500,104000,106749,-0.014218009478673022,-4770.003765691028,41.34137038686962,4000.0,4095.0,113590.0,97210.0,-0.014320053774748558,-1500.0,3.0,8.0
103000,104000,102000,103000,75295,-0.009615384615384581,-4507.097991643037,40.02886938472421,2000.0,3870.0,112815.0,97335.0,-0.009661910911736859,-1000.0,3.0,8.0
104000,107500,101000,107000,117269,0.03883495145631066,-3930.6664251764596,47.24381164639479,6500.0,3970.0,113015.0,97135.0,0.03809984623227038,4000.0,4.0,8.0
107500,112500,107000,107000,168467,0.0,-3434.252332643635,47.24381164639479,5500.0,4145.0,113315.0,96735.0,0.0,0.0,4.0,8.0
107000,110000,105000,110000,136831,0.028037383177569986,-2766.8708945322433,52.24152875981535,5000.0,4270.0,113715.0,96635.0,0.02765153133050995,3000.0,4.0,8.0
109000,109000,106500,108000,166588,-0.018181818181818188,-2372.0065667294984,48.91469547206345,3500.0,4070.0,113165.0,96885.0,-0.01834913866819654,-2000.0,4.0,8.0
108000,108500,105000,105500,188209,-0.02314814814814814,-2235.038713701928,45.05254503041194,3500.0,4120.0,113040.0,96560.0,-0.023420274208098498,-2500.0,4.0,8.0
106000,108000,105500,107000,69279,0.014218009478673022,-1982.5990714301734,47.71979108165706,2500.0,3995.0,112790.0,96810.0,0.014117881545785022,1500.0,5.0,7.0
106000,107000,101500,102500,121451,-0.04205607476635509,-2121.1993622836017,41.2505777513884,5500.0,4145.0,112865.0,96285.0,-0.04296603588344325,-4500.0,5.0,7.0
103000,105000,97200,99200,144351,-0.03219512195121954,-2468.863984892014,37.261276962274835,7800.0,4410.0,113005.0,95365.0,-0.03272478428763579,-3300.0,5.0,7.0
97900,100000,97500,99000,86608,-0.0020161290322581182,-2729.0700113243365,37.027558744426585,2500.0,4410.0,112505.0,94865.0,-0.002018164156237236,-200.0,5.0,7.0
98700,101000,96700,96700,66383,-0.02323232323232327,-3085.310402274743,34.35853753248159,4300.0,4450.0,112120.0,94320.0,-0.023506447675341324,-2300.0,4.0,8.0
96900,101000,96700,99100,98514,0.024819027921406445,-3137.8028977227805,39.277197934915804,4300.0,4515.0,111930.0,93870.0,0.024516038876693697,2400.0,4.0,8.0
97500,101500,95900,96800,192695,-0.02320887991927345,-3326.6468426154315,36.457776204511184,5600.0,4695.0,111905.0,93125.0,-0.023482447053410963,-2300.0,4.0,9.0
98400,104500,98100,103500,134038,0.06921487603305776,-2902.2180604929745,48.136886956636616,7700.0,4670.0,112095.0,93415.0,0.06692461842289235,6700.0,5.0,8.0
102500,109500,102000,107000,173452,0.033816425120772875,-2257.4123985965416,52.997045631695684,7500.0,4880.0,113050.0,93530.0,0.03325722175648234,3500.0,6.0,7.0
107000,109500,104000,106000,95251,-0.009345794392523366,-1806.2693598047772,51.511743662211906,5500.0,5010.0,113835.0,93795.0,-0.009389740349839032,-1000.0,5.0,8.0
107500,109500,106500,107500,65518,0.014150943396226356,-1312.5673281610507,53.6118722359334,3500.0,4735.0,113460.0,94520.0,0.014051753455650287,1500.0,6.0,8.0
108000,111000,106000,107000,139763,-0.0046511627906976605,-950.6917497716786,52.79107990182766,5000.0,4810.0,113685.0,94445.0,-0.004662013105811301,-500.0,5.0,9.0
107000,109500,105500,108500,62858,0.014018691588784993,-536.6787837996962,55.01610694498074,4000.0,4785.0,113785.0,94645.0,0.013921338518608014,1500.0,6.0,8.0
107500,111500,105000,111000,52132,0.02304147465437789,-6.763453949286486,58.52470891889389,6500.0,4910.0,114385.0,94745.0,0.022780028331819906,2500.0,7.0,7.0
109000,111500,104500,106000,100671,-0.04504504504504503,9.629051818978041,50.10706236329567,7000.0,5160.0,115035.0,94395.0,-0.046091107200266976,-5000.0,6.0,8.0
107500,108000,105500,106000,72435,0.0,22.362450334636378,50.10706236329566,2500.0,4960.0,114585.0,94745.0,0.0,0.0,6.0,7.0
104000,104000,97500,102500,135230,-0.03301886792452835,-247.11836222815327,44.86797867757052,8500.0,5110.0,114660.0,94220.0,-0.033576295533604326,-3500.0,6.0,7.0
102500,106000,98000,99100,94376,-0.0331707317073171,-726.6589605354093,40.44406403355075,8000.0,5260.0,114415.0,93375.0,-0.03373335724252059,-3400.0,6.0,7.0
99100,103000,98300,99000,86552,-0.0010090817356205317,-1102.0636006845598,40.31814928888649,4700.0,5320.0,114085.0,92805.0,-0.0010095912013523254,-100.0,6.0,7.0
99000,100500,95400,97500,75760,-0.015151515151515138,-1503.2830355514452,38.38756694909694,5100.0,5400.0,113845.0,92245.0,-0.01526747213078842,-1500.0,5.0,8.0
97600,97900,95100,95100,137147,-0.024615384615384595,-1991.9503074779204,35.46171627564364,2800.0,5415.0,113280.0,91620.0,-0.02492340845245685,-2400.0,5.0,8.0
95000,95200,88100,92500,258961,-0.02733964248159837,-2559.516400212582,32.56589730387631,7100.0,5495.0,112940.0,90960.0,-0.027720325032965166,-2600.0,4.0,9.0
92500,94100,88500,90300,326481,-0.023783783783783763,-3150.5209868256497,30.31042402418818,5600.0,5385.0,112275.0,90735.0,-0.024071184095439752,-2200.0,3.0,10.0
90200,90900,88300,89400,183955,-0.009966777408637828,-3649.450267085718,29.412958328963228,2600.0,5390.0,111805.0,90245.0,-0.010016778243471232,-900.0,3.0,10.0
89900,89900,84100,88600,530225,-0.008948545861297563,-4062.5777628212672,28.602261672959344,5800.0,5465.0,111550.0,89690.0,-0.008988824568433218,-800.0,2.0,11.0
94100,100500,93700,96700,716517,0.09142212189616261,-3693.8021225819393,45.101382327062275,11900.0,5845.0,112190.0,88810.0,0.08748154484821345,8100.0,3.0,10.0
97900,99100,96300,96500,164943,-0.0020682523267838704,-3378.7351437894977,44.82593701811793,2800.0,5705.0,111895.0,89075.0,-0.002070394114308402,-200.0,2.0,11.0
96500,97300,91600,92000,156026,-0.04663212435233166,-3452.358050504379,39.04755124607529,5700.0,5605.0,111120.0,88700.0,-0.04775443129589999,-4500.0,1.0,12.0
92000,94600,89800,94400,167269,0.026086956521739202,-3279.243711884934,43.24931540392714,4800.0,5470.0,110220.0,88340.0,0.025752496102414764,2400.0,2.0,11.0
93800,94000,90300,93000,163450,-0.014830508474576232,-3217.9234327741433,41.454128066690544,4100.0,5400.0,109430.0,87830.0,-0.014941579998199027,-1400.0,2.0,12.0
94200,97200,94100,96300,160014,0.03548387096774186,-2869.961123695626,47.03486103434599,4200.0,5435.0,108940.0,87200.0,0.03486882565082386,3300.0,3.0,11.0
96500,98800,94800,97700,116459,0.014537902388369606,-2452.954059617623,49.24525844865978,4000.0,5385.0,108375.0,86835.0,0.014433240244657112,1400.0,4.0,10.0
97900,99700,96000,99000,153702,0.013306038894575156,-1994.5815272531763,51.27855357997779,3700.0,5370.0,107870.0,86390.0,0.013218291085852797,1300.0,5.0,9.0
98200,101000,98100,100000,141715,0.010101010101010166,-1532.95539474822,52.84352518854057,2900.0,5190.0,106960.0,86200.0,0.010050335853501506,1000.0,6.0,8.0
100000,103500,99800,103000,126159,0.030000000000000027,-914.4966824466537,57.277089934819585,3700.0,5025.0,106480.0,86380.0,0.02955880224154443,3000.0,7.0,7.0
102500,112000,99300,110500,336391,0.07281553398058249,178.7629546266253,65.90692648528818,12700.0,5535.0,107725.0,85585.0,0.0702865327281717,7500.0,8.0,6.0
111500,112500,109000,110000,208754,-0.004524886877828038,993.3821807709173,64.96479131748151,3500.0,5285.0,107600.0,86460.0,-0.004535155165391262,-500.0,8.0,6.0
111000,112000,110000,112000,152627,0.018181818181818077,1779.840182100248,66.99705266526922,2000.0,4985.0,107645.0,87705.0,0.018018505502678212,2000.0,9.0,5.0
112000,117500,112000,116500,251697,0.0401785714285714,2734.7022608386033,71.06409850518399,5500.0,5025.0,108600.0,88500.0,0.039392401710660684,4500.0,10.0,4.0
117000,117000,111500,114500,203861,-0.01716738197424894,3292.1047184160852,67.10597193916809,5500.0,5045.0,109490.0,89310.0,-0.01731645001146093,-2000.0,9.0,5.0
115500,115500,111000,111500,160331,-0.026200873362445365,3451.9829433737614,61.56659985602106,4500.0,5130.0,110480.0,89960.0,-0.02655023209412084,-3000.0,9.0,5.0
112500,115000,111500,114000,129697,0.022421524663677195,3737.3350234018726,64.21738700095236,3500.0,4950.0,111195.0,91395.0,0.022173857494322075,2500.0,10.0,4.0
112500,114500,111000,111500,149502,-0.021929824561403466,3718.8805559207394,59.77734238021896,3500.0,4845.0,112045.0,92665.0,-0.022173857494321967,-2500.0,9.0,5.0
112500,114000,110500,111500,106312,0.0,3662.0415223566524,59.77734238021896,3500.0,4890.0,113240.0,93680.0,0.0,0.0,9.0,4.0
111500,113000,108500,112500,149235,0.008968609865470878,3655.5489288536774,61.02738162367302,4500.0,4825.0,114305.0,95005.0,0.008928630744301398,1000.0,9.0,4.0
110500,117500,110000,115000,160830,0.022222222222222143,3808.233661250415,64.03650163271186,7500.0,4605.0,114780.0,96360.0,0.021978906718775167,2500.0,9.0,4.0
116500,118500,114500,115500,128980,0.004347826086956497,3924.3458172734972,64.62479448836777,4000.0,4665.0,115850.0,97190.0,0.004338401598598141,500.0,9.0,4.0
115500,116000,112500,114500,76397,-0.008658008658008698,3890.8229102571204,62.42537787160411,3500.0,4555.0,116755.0,98535.0,-0.008695706967553932,-1000.0,8.0,5.0
112000,118500,111500,118000,117299,0.03056768558951961,4099.420941395219,66.69744971230702,7000.0,4665.0,118155.0,99495.0,0.030109801471370382,3500.0,8.0,5.0
118000,120000,112000,114000,154240,-0.03389830508474578,3897.047080419128,58.509966783650775,8000.0,4860.0,119595.0,100155.0,-0.03448617607116932,-4000.0,7.0,6.0
116000,121000,114000,120000,191761,0.05263157894736836,4172.713746829089,65.37584775817952,7000.0,5000.0,121060.0,101060.0,0.05129329438755048,6000.0,8.0,5.0
120500,123000,117500,120000,197725,0.0,4341.139610861646,65.37584775817952,5500.0,5075.0,122325.0,102025.0,0.0,0.0,7.0,5.0
