Open,High,Low,Close,Volume,Change,ma5,ma20,ma60,ma120,obv
8000,8070,7980,8040,490546,-0.0098522167487684,8206.0,8642.5,8911.333333333334,8831.166666666666,22524485
8040,8270,8040,8250,553669,0.0261194029850746,8212.0,8599.5,8888.833333333334,8821.666666666666,23078154
8360,8570,8360,8570,669601,0.0387878787878788,8248.0,8566.5,8875.166666666666,8812.75,23747755
8670,8880,8640,8800,861837,0.0268378063010501,8356.0,8543.0,8865.5,8808.083333333334,24609592
8820,8890,8710,8880,450291,0.009090909090909,8508.0,8533.0,8855.5,8803.583333333334,25059883
8740,8920,8740,8900,347023,0.0022522522522523,8680.0,8538.0,8849.666666666666,8798.25,25406906
8920,8940,8800,8920,299601,0.002247191011236,8814.0,8543.0,8845.0,8795.083333333334,25706507
8970,8990,8840,8850,314704,-0.0078475336322869,8870.0,8546.0,8839.5,8794.833333333334,25391803
8900,8920,8640,8690,317565,-0.0180790960451977,8848.0,8539.5,8831.666666666666,8793.416666666666,25074238
8690,8700,8600,8660,318328,-0.003452243958573,8804.0,8539.5,8822.333333333334,8792.083333333334,24755910
8660,8750,8630,8750,235473,0.010392609699769,8774.0,8551.0,8804.833333333334,8792.166666666666,24991383
8720,8760,8630,8720,272727,-0.0034285714285714,8734.0,8552.5,8787.5,8794.833333333334,24718656
8680,8890,8670,8890,342186,0.0194954128440367,8742.0,8568.0,8770.833333333334,8798.25,25060842
8860,9020,8860,9010,345360,0.0134983127109111,8806.0,8590.0,8758.333333333334,8802.833333333334,25406202
9050,9060,8920,9020,218558,0.0011098779134295,8878.0,8615.0,8749.833333333334,8805.75,25624760
9000,9020,8920,8940,280347,-0.0088691796008869,8916.0,8644.0,8743.333333333334,8810.583333333334,25344413
8800,8860,8730,8860,467322,-0.0089485458612975,8944.0,8676.0,8742.333333333334,8816.333333333334,24877091
8780,8910,8700,8700,343063,-0.0180586907449209,8906.0,8691.5,8737.666666666666,8818.333333333334,24534028
8820,8830,8710,8810,272369,0.0126436781609196,8866.0,8719.0,8736.5,8820.666666666666,24806397
8840,8840,8750,8760,250135,-0.0056753688989784,8814.0,8751.0,8736.833333333334,8824.166666666666,24556262
8760,8840,8670,8840,557131,0.0091324200913243,8794.0,8791.0,8740.0,8826.25,25113393
8870,8880,8800,8840,294457,0.0,8790.0,8820.5,8741.166666666666,8830.333333333334,25113393
8840,8940,8820,8880,473963,0.004524886877828,8826.0,8836.0,8746.333333333334,8834.666666666666,25587356
8800,9480,8790,9430,1438070,0.0619369369369369,8950.0,8867.5,8760.5,8843.583333333334,27025426
9800,9890,9650,9850,1235910,0.0445387062566278,9168.0,8916.0,8778.833333333334,8855.666666666666,28261336
9800,9810,9690,9720,604888,-0.0131979695431472,9344.0,8957.0,8798.166666666666,8866.166666666666,27656448
9720,9770,9580,9600,457066,-0.0123456790123457,9496.0,8991.0,8814.833333333334,8877.666666666666,27199382
9600,9700,9510,9600,385404,0.0,9640.0,9028.5,8831.833333333334,8888.166666666666,27199382
9500,9720,9500,9720,300696,0.0124999999999999,9698.0,9080.0,8847.333333333334,8901.166666666666,27500078
9650,9760,9550,9760,381465,0.0041152263374486,9680.0,9135.0,8863.5,8913.666666666666,27881543
9600,9700,9580,9670,363372,-0.0092213114754098,9670.0,9181.0,8878.166666666666,8925.416666666666,27518171
9700,9870,9690,9810,497768,0.014477766287487,9712.0,9235.5,8895.0,8936.666666666666,28015939
9900,9900,9810,9840,399866,0.003058103975535,9760.0,9283.0,8907.333333333334,8948.75,28415805
9830,9830,9600,9780,284435,-0.0060975609756097,9772.0,9321.5,8921.0,8960.416666666666,28131370
9760,9900,9680,9900,329335,0.0122699386503066,9800.0,9365.5,8935.166666666666,8972.25,28460705
9900,9970,9830,9830,437123,-0.0070707070707071,9832.0,9410.0,8952.333333333334,8983.25,28023582
9830,9880,9730,9810,395070,-0.0020345879959308,9832.0,9457.5,8972.166666666666,8993.166666666666,27628512
9720,9940,9720,9920,348983,0.0112130479102956,9848.0,9518.5,8991.166666666666,9002.833333333334,27977495
9880,9970,9860,9910,257129,-0.001008064516129,9874.0,9573.5,9010.666666666666,9013.75,27720366
10120,10240,10060,10200,678715,0.0292633703329969,9934.0,9645.5,9031.166666666666,9027.833333333334,28399081
10100,10180,10020,10120,517794,-0.0078431372549019,9992.0,9709.5,9047.666666666666,9040.5,27881287
10260,10440,10200,10340,565369,0.0217391304347827,10098.0,9784.5,9068.166666666666,9053.083333333334,28446656
10400,10420,10220,10380,534955,0.0038684719535784,10190.0,9859.5,9087.333333333334,9067.25,28981611
10440,10620,10360,10400,480293,0.0019267822736031,10288.0,9908.0,9106.166666666666,9080.916666666666,29461904
10340,10440,10300,10340,350246,-0.0057692307692307,10316.0,9932.5,9127.166666666666,9092.916666666666,29111658
10360,10540,10280,10540,367125,0.0193423597678916,10400.0,9973.5,9156.166666666666,9105.583333333334,29478783
10600,10640,10480,10560,468639,0.0018975332068311,10444.0,10021.5,9185.166666666666,9117.583333333334,29947422
10560,10580,10360,10440,357168,-0.0113636363636363,10456.0,10063.5,9212.666666666666,9128.166666666666,29590254
10280,10320,10180,10220,394983,-0.0210727969348658,10420.0,10088.5,9236.0,9137.0,29195271
10200,10400,10140,10380,419776,0.0156555772994129,10428.0,10119.5,9264.666666666666,9148.333333333334,29615047
10480,10580,10420,10440,417694,0.0057803468208093,10408.0,10158.0,9296.666666666666,9159.833333333334,30032741
10600,10620,10420,10540,554130,0.0095785440613027,10404.0,10194.5,9327.5,9172.333333333334,30586871
10500,10560,10340,10340,548569,-0.0189753320683111,10384.0,10219.5,9356.833333333334,9185.75,30038302
10300,10520,10240,10380,606709,0.0038684719535784,10416.0,10249.5,9387.0,9200.0,30645011
10340,10340,10159,10200,488203,-0.0173410404624277,10380.0,10264.5,9415.0,9212.666666666666,30156808
10300,10300,10000,10140,590399,-0.0058823529411764,10320.0,10280.0,9444.666666666666,9224.916666666666,29566409
10140,10159,10000,10040,527607,-0.009861932938856,10220.0,10291.5,9475.0,9235.416666666666,29038802
9980,10000,9830,10000,497898,-0.0039840637450199,10152.0,10295.5,9501.833333333334,9242.5,28540904
10060,10160,9990,9990,632675,-0.001,10074.0,10299.5,9530.666666666666,9246.583333333334,27908229
10140,10380,10079,10380,640226,0.0390390390390389,10110.0,10308.5,9568.333333333334,9252.5,28548455
10260,10320,10159,10200,416910,-0.0173410404624277,10122.0,10312.5,9604.333333333334,9257.833333333334,28131545
10240,10280,9980,10040,500684,-0.0156862745098039,10122.0,10297.5,9634.166666666666,9261.5,27630861
9980,10079,9910,10060,370997,0.0019920318725099,10134.0,10281.5,9659.0,9267.083333333334,28001858
9860,9970,9840,9920,417586,-0.0139165009940357,10120.0,10257.5,9677.666666666666,9271.583333333334,27584272
9860,9960,9860,9900,255059,-0.0020161290322581,10024.0,10235.5,9694.666666666666,9275.083333333334,27329213
9830,9980,9800,9840,335494,-0.0060606060606061,9952.0,10200.5,9710.333333333334,9280.0,26993719
9860,10020,9789,9920,315959,0.0081300813008129,9928.0,10168.5,9727.0,9286.0,27309678
9860,9990,9830,9970,318491,0.0050403225806452,9910.0,10145.0,9745.666666666666,9292.583333333334,27628169
10020,10120,9950,10060,402056,0.0090270812437311,9938.0,10137.0,9768.5,9300.083333333334,28030225
10100,10120,10000,10100,217500,0.0039761431411531,9978.0,10123.0,9792.5,9307.416666666666,28247725
10200,10220,10140,10200,179687,0.0099009900990099,10050.0,10111.0,9816.666666666666,9310.75,28427412
10200,10220,10000,10040,337115,-0.0156862745098039,10074.0,10086.0,9838.666666666666,9313.083333333334,28090297
9880,9990,9880,9960,362906,-0.0079681274900398,10072.0,10067.0,9856.5,9313.666666666666,27727391
10120,10140,10020,10040,346725,0.0080321285140563,10068.0,10050.0,9873.666666666666,9316.0,28074116
10040,10320,10000,10240,453138,0.0199203187250995,10096.0,10052.0,9894.0,9321.916666666666,28527254
10240,10340,10200,10340,344399,0.009765625,10124.0,10062.0,9917.333333333334,9330.333333333334,28871653
10360,10400,10200,10360,410120,0.0019342359767891,10188.0,10078.0,9942.333333333334,9342.333333333334,29281773
10360,10400,10300,10360,357174,0.0,10268.0,10096.0,9970.0,9353.833333333334,29281773
10480,10500,10400,10440,278919,0.0077220077220077,10348.0,10118.5,9997.166666666666,9366.833333333334,29560692
10440,10440,10320,10340,191323,-0.0095785440613026,10368.0,10116.5,10023.5,9380.166666666666,29369369
10320,10400,10259,10400,207740,0.0058027079303675,10380.0,10126.5,10049.5,9394.75,29577109
10360,10400,10320,10360,213519,-0.0038461538461538,10380.0,10142.5,10074.833333333334,9408.0,29363590
10260,10280,10040,10040,663520,-0.0308880308880309,10316.0,10141.5,10094.166666666666,9420.25,28700070
10000,10040,9780,9830,866964,-0.0209163346613545,10194.0,10137.0,10100.833333333334,9430.666666666666,27833106
9470,9630,9440,9520,864948,-0.0315361139369277,10030.0,10118.0,10095.333333333334,9437.083333333334,26968158
9540,9600,9480,9480,602959,-0.0042016806722688,9846.0,10100.0,10091.333333333334,9444.75,26365199
9570,9660,9380,9400,657711,-0.0084388185654008,9654.0,10074.0,10088.0,9451.416666666666,25707488
9240,9400,9150,9320,586475,-0.0085106382978723,9510.0,10041.5,10083.333333333334,9457.583333333334,25121013
9500,9520,9340,9340,334597,0.002145922746781,9412.0,10005.5,10077.0,9462.166666666666,25455610
9240,9490,9240,9490,328776,0.0160599571734474,9406.0,9975.0,10072.5,9468.0,25784386
9490,9490,9420,9420,187546,-0.0073761854583772,9394.0,9936.0,10068.333333333334,9473.25,25596840
9260,9340,9220,9280,411813,-0.0148619957537154,9370.0,9898.0,10059.5,9477.25,25185027
9260,9270,9140,9200,394049,-0.0086206896551723,9346.0,9860.0,10048.833333333334,9478.083333333334,24790978
9040,9130,8990,9040,585597,-0.017391304347826,9286.0,9810.0,10036.5,9478.75,24205381
9120,9160,9000,9110,236912,0.0077433628318583,9210.0,9753.5,10023.333333333334,9479.25,24442293
9100,9230,9050,9100,277432,-0.0010976948408342,9146.0,9691.5,10011.166666666666,9481.75,24164861
9100,9340,9100,9290,346370,0.0208791208791208,9148.0,9638.0,10002.5,9487.333333333334,24511231
9330,9510,9330,9480,493666,0.0204520990312162,9204.0,9594.0,9995.166666666666,9493.166666666666,25004897
9500,9550,9409,9500,400770,0.0021097046413502,9296.0,9547.0,9988.333333333334,9499.5,25405667
9560,9590,9510,9540,213574,0.0042105263157894,9382.0,9507.0,9977.333333333334,9504.25,25619241
9499,9510,9430,9440,346095,-0.010482180293501,9450.0,9459.0,9966.0,9506.833333333334,25273146
9480,9600,9480,9500,417218,0.0063559322033899,9492.0,9416.0,9952.0,9510.083333333334,25690364
9500,9700,9440,9630,410919,0.0136842105263157,9522.0,9395.5,9939.5,9513.416666666666,26101283
9699,9800,9680,9760,347032,0.0134994807892003,9574.0,9392.0,9928.833333333334,9517.5,26448315
9800,9860,9670,9790,363568,0.0030737704918033,9624.0,9405.5,9919.666666666666,9523.416666666666,26811883
9890,9900,9780,9790,341989,0.0,9694.0,9421.0,9907.166666666666,9531.666666666666,26811883
9860,10020,9850,9970,508780,0.0183861082737486,9788.0,9449.5,9897.333333333334,9541.25,27320663
9990,10040,9900,9970,233768,0.0,9856.0,9482.0,9889.5,9551.083333333334,27320663
9920,9970,9890,9960,160941,-0.0010030090270812,9896.0,9513.0,9885.166666666666,9560.583333333334,27159722
9930,9970,9860,9900,255070,-0.0060240963855421,9918.0,9533.5,9877.166666666666,9570.916666666666,26904652
9870,9930,9670,9690,426388,-0.0212121212121212,9898.0,9547.0,9864.666666666666,9580.666666666666,26478264
9630,9700,9590,9640,277951,-0.0051599587203302,9832.0,9565.0,9849.666666666666,9588.583333333334,26200313
9800,9860,9730,9800,375574,0.0165975103734439,9798.0,9595.0,9840.666666666666,9598.75,26575887
9800,9880,9800,9870,228959,0.0071428571428571,9780.0,9636.5,9832.166666666666,9609.583333333334,26804846
9850,9880,9730,9780,445531,-0.0091185410334346,9756.0,9670.0,9825.166666666666,9620.083333333334,26359315
9669,9790,9660,9780,330983,0.0,9774.0,9704.0,9819.166666666666,9631.916666666666,26359315
9900,9910,9750,9750,366428,-0.0030674846625766,9796.0,9727.0,9814.333333333334,9644.666666666666,25992887
9760,9830,9710,9760,353579,0.001025641025641,9788.0,9741.0,9810.333333333334,9656.083333333334,26346466
9680,9700,9600,9610,482598,-0.0153688524590164,9736.0,9746.5,9804.0,9667.333333333334,25863868
9560,9620,9500,9550,535763,-0.0062434963579605,9690.0,9747.0,9790.166666666666,9679.25,25328105
9510,9600,9430,9600,750424,0.0052356020942407,9654.0,9755.0,9780.166666666666,9692.25,26078529
9600,9890,9540,9830,812962,0.0239583333333333,9670.0,9771.5,9776.666666666666,9705.416666666666,26891491
9830,9990,9830,9960,455384,0.0132248219735504,9710.0,9788.0,9775.0,9717.0,27346875
9960,10020,9880,9930,389984,-0.0030120481927711,9774.0,9796.5,9775.166666666666,9726.416666666666,26956891
9930,10000,9890,10000,449256,0.0070493454179254,9864.0,9807.0,9776.833333333334,9735.75,27406147
10000,10040,9940,9970,367992,-0.003,9938.0,9816.0,9779.0,9744.666666666666,27038155
9980,9990,9830,9870,478983,-0.0100300902708124,9946.0,9811.0,9778.166666666666,9752.583333333334,26559172
9870,9880,9789,9810,332126,-0.006079027355623,9916.0,9803.0,9775.5,9760.583333333334,26227046
9810,9830,9720,9760,405211,-0.0050968399592252,9882.0,9793.0,9770.5,9769.5,25821835
9759,9880,9740,9860,393089,0.0102459016393443,9854.0,9791.0,9766.5,9779.5,26214924
9860,9980,9840,9960,519819,0.0101419878296145,9852.0,9804.5,9762.5,9789.583333333334,26734743
9920,9920,9780,9820,435634,-0.0140562248995983,9842.0,9813.5,9758.833333333334,9798.75,26299109
9780,9780,9660,9770,561046,-0.005091649694501,9834.0,9812.0,9755.666666666666,9806.083333333334,25738063
9770,9809,9710,9790,370658,0.0020470829068577,9840.0,9808.0,9751.5,9812.583333333334,26108721
9800,9850,9760,9800,383764,0.0010214504596526,9828.0,9809.0,9744.166666666666,9819.083333333334,26492485
9800,9960,9800,9880,396777,0.0081632653061225,9812.0,9814.0,9736.5,9826.916666666666,26889262
9880,10020,9860,10020,531182,0.01417004048583,9852.0,9827.5,9730.833333333334,9836.583333333334,27420444
10100,10180,10020,10060,313114,0.0039920159680639,9910.0,9842.5,9725.833333333334,9847.916666666666,27733558
10080,10140,10000,10040,186060,-0.0019880715705765,9960.0,9864.0,9719.166666666666,9858.166666666666,27547498
10059,10139,10059,10080,269198,0.0039840637450199,10016.0,9890.5,9714.833333333334,9869.166666666666,27816696
10080,10380,10080,10320,638200,0.0238095238095237,10104.0,9926.5,9713.5,9881.5,28454896
10340,10439,10320,10320,393397,0.0,10164.0,9951.0,9712.833333333334,9893.833333333334,28454896
10500,10700,10500,10660,691762,0.0329457364341085,10284.0,9986.0,9723.166666666666,9908.666666666666,29146658
10800,10960,10740,10820,936718,0.0150093808630393,10440.0,10030.5,9739.666666666666,9920.25,30083376
10860,10940,10780,10940,509310,0.0110905730129389,10612.0,10077.5,9763.333333333334,9929.333333333334,30592686
10980,11020,10940,10940,577773,0.0,10736.0,10126.0,9787.666666666666,9939.5,30592686
10960,11000,10780,10840,522167,-0.0091407678244972,10840.0,10174.5,9811.666666666666,9949.833333333334,30070519
10860,11040,10820,10980,424479,0.0129151291512914,10904.0,10233.0,9839.333333333334,9961.333333333334,30494998
11000,11240,10980,11220,675722,0.0218579234972677,10984.0,10306.0,9870.666666666666,9973.833333333334,31170720
11240,11340,11100,11160,600564,-0.0053475935828877,11028.0,10371.0,9898.5,9985.5,30570156
11300,11360,11160,11260,535612,0.0089605734767024,11092.0,10436.0,9929.166666666666,9998.75,31105768
11180,11200,10920,11040,551599,-0.019538188277087,11132.0,10497.0,9958.5,10009.0,30554169
11040,11140,11040,11100,369101,0.0054347826086955,11156.0,10563.5,9990.166666666666,10019.5,30923270
11120,11160,10940,11020,412660,-0.0072072072072072,11116.0,10625.0,10023.166666666666,10029.833333333334,30510610
11040,11180,10960,11020,368686,0.0,11088.0,10686.0,10055.0,10039.166666666666,30510610
11040,11320,11040,11200,473196,0.0163339382940108,11076.0,10752.0,10090.0,10050.583333333334,30983806
11320,11320,11200,11300,357510,0.0089285714285713,11128.0,10816.0,10123.5,10063.0,31341316
11320,11380,11220,11380,329422,0.0070796460176991,11184.0,10882.0,10155.166666666666,10075.166666666666,31670738
11400,11420,11240,11360,285080,-0.0017574692442882,11252.0,10948.0,10186.166666666666,10087.25,31385658
11500,11540,11360,11360,472771,0.0,11320.0,11012.0,10216.5,10096.916666666666,31385658
11360,11380,11200,11320,367406,-0.0035211267605633,11344.0,11062.0,10247.833333333334,10106.916666666666,31018252
11220,11220,10960,11060,602057,-0.0229681978798587,11296.0,11099.0,10273.833333333334,10112.916666666666,30416195
11040,11040,10860,11020,365714,-0.0036166365280289,11224.0,11117.0,10297.0,10118.25,30050481
11020,11060,10900,11000,406503,-0.0018148820326678,11152.0,11126.0,10317.666666666666,10123.25,29643978
11100,11240,11060,11100,329612,0.009090909090909,11100.0,11134.0,10339.5,10129.583333333334,29973590
11100,11400,11100,11340,397705,0.0216216216216216,11104.0,11154.0,10365.333333333334,10136.25,30371295
11380,11580,11380,11560,489617,0.0194003527336861,11204.0,11190.0,10391.833333333334,10144.583333333334,30860912
11560,11640,11380,11440,520855,-0.0103806228373702,11288.0,11213.0,10416.333333333334,10152.916666666666,30340057
11320,11440,11200,11440,408410,0.0,11376.0,11224.0,10441.0,10163.083333333334,30340057
11440,11460,11060,11100,670314,-0.0297202797202796,11376.0,11221.0,10461.0,10169.083333333334,29669743
11100,11120,10980,11060,418721,-0.0036036036036035,11320.0,11211.0,10483.833333333334,10174.25,29251022
11060,11400,11060,11260,391070,0.0180831826401446,11260.0,11222.0,10510.833333333334,10180.25,29642092
11280,11380,11200,11240,375451,-0.0017761989342806,11220.0,11229.0,10534.833333333334,10187.75,29266641
11240,11260,10980,11120,479797,-0.0106761565836298,11156.0,11234.0,10555.666666666666,10193.916666666666,28786844
11060,11100,10880,11040,487216,-0.0071942446043165,11144.0,11235.0,10576.666666666666,10200.916666666666,28299628
11040,11120,10980,10980,378335,-0.0054347826086956,11128.0,11224.0,10596.666666666666,10207.916666666666,27921293
10840,10840,10720,10800,365599,-0.0163934426229508,11036.0,11199.0,10614.166666666666,10214.25,27555694
10880,10960,10660,10820,298314,0.0018518518518517,10952.0,11171.0,10631.833333333334,10221.083333333334,27854008
10680,10920,10680,10880,244132,0.0055452865064695,10904.0,11147.0,10653.0,10228.5,28098140
10980,11040,10940,10980,239426,0.0091911764705883,10892.0,11128.0,10676.833333333334,10233.5,28337566
10980,11140,10960,11080,243894,0.0091074681238616,10912.0,11116.0,10701.5,10240.833333333334,28581460
11160,11260,11100,11220,218480,0.0126353790613717,10996.0,11124.0,10724.666666666666,10250.666666666666,28799940
11260,11520,11260,11380,381016,0.0142602495543671,11108.0,11142.0,10748.333333333334,10261.666666666666,29180956
11520,11640,11520,11580,351354,0.0175746924428823,11248.0,11171.0,10775.833333333334,10275.5,29532310
11700,11860,11600,11740,692548,0.0138169257340241,11400.0,11203.0,10804.833333333334,10290.833333333334,30224858
11700,11820,11660,11780,262111,0.0034071550255536,11540.0,11225.0,10835.0,10307.0,30486969
11880,12000,11780,11780,401478,0.0,11652.0,11236.0,10866.833333333334,10322.5,30486969
11800,12200,11780,12120,697730,0.028862478777589,11800.0,11270.0,10905.333333333334,10340.416666666666,31184699
12100,12300,12040,12260,511770,0.0115511551155116,11936.0,11311.0,10947.0,10358.75,31696469
12100,12380,12080,12140,580759,-0.0097879282218596,12016.0,11363.0,10985.0,10375.75,31115710
12080,12120,11760,11860,612542,-0.0230642504118616,12032.0,11403.0,11016.666666666666,10389.583333333334,30503168
12000,12060,11840,11860,560903,0.0,12048.0,11433.0,11050.666666666666,10404.75,30503168
11920,12120,11900,12020,381782,0.0134907251264755,12028.0,11472.0,11088.166666666666,10421.916666666666,30884950
11860,12000,11840,12000,320007,-0.0016638935108153,11976.0,11516.0,11125.0,10438.25,30564943
11840,11980,11660,11700,373549,-0.025,11888.0,11549.0,11156.666666666666,10450.416666666666,30191394
11720,12000,11720,11940,437917,0.0205128205128204,11904.0,11597.0,11191.0,10463.75,30629311
11960,11980,11800,11860,318206,-0.0067001675041875,11904.0,11650.0,11221.666666666666,10476.25,30311105
11800,12000,11740,11960,270129,0.0084317032040472,11892.0,11707.0,11253.333333333334,10489.583333333334,30581234
11880,11980,11800,11800,394362,-0.0133779264214046,11852.0,11753.0,11282.666666666666,10500.916666666666,30186872
11880,12000,11760,11760,458085,-0.0033898305084745,11864.0,11792.0,11310.666666666666,10512.75,29728787
11800,12140,11800,12040,544049,0.0238095238095237,11884.0,11840.0,11339.333333333334,10526.416666666666,30272836
12080,12280,11960,12020,446328,-0.0016611295681062,11916.0,11880.0,11367.666666666666,10540.25,29826508
11900,11900,11700,11720,422333,-0.0249584026622295,11868.0,11897.0,11385.333333333334,10554.25,29404175
11560,11760,11520,11620,513223,-0.0085324232081911,11832.0,11899.0,11398.666666666666,10569.166666666666,28890952
11680,11940,11660,11860,301891,0.0206540447504302,11852.0,11905.0,11414.0,10588.666666666666,29192843
11760,11980,11740,11980,215077,0.0101180438448567,11840.0,11915.0,11431.333333333334,10609.5,29407920
11860,11880,11540,11560,571620,-0.035058430717863,11748.0,11904.0,11443.333333333334,10627.5,28836300
11420,11480,11160,11240,723035,-0.0276816608996539,11652.0,11860.0,11447.666666666666,10643.5,28113265
11300,11440,11200,11240,628182,0.0,11576.0,11809.0,11448.0,10659.333333333334,28113265
11200,11380,11200,11260,350592,0.001779359430605,11456.0,11765.0,11449.666666666666,10674.083333333334,28463857
11280,11380,11260,11300,356791,0.0035523978685612,11320.0,11737.0,11450.333333333334,10689.75,28820648
11200,11220,11000,11000,374710,-0.0265486725663717,11208.0,11694.0,11449.666666666666,10704.083333333334,28445938
11200,11220,11040,11120,359267,0.0109090909090909,11184.0,11649.0,11450.0,10720.083333333334,28805205
11000,11320,10980,11280,438004,0.014388489208633,11192.0,11613.0,11454.333333333334,10738.75,29243209
11320,11420,11220,11340,342068,0.0053191489361701,11208.0,11595.0,11459.666666666666,10757.333333333334,29585277
11440,11560,11280,11300,370469,-0.0035273368606701,11208.0,11563.0,11461.333333333334,10775.666666666666,29214808
11240,11320,11180,11260,315372,-0.0035398230088495,11260.0,11533.0,11460.666666666666,10792.083333333334,28899436
11260,11360,11120,11160,387209,-0.0088809946714032,11268.0,11493.0,11457.0,10806.083333333334,28512227
10980,11020,10900,10920,438963,-0.021505376344086,11196.0,11449.0,11449.666666666666,10817.916666666666,28073264
10980,11100,10960,11040,391918,0.0109890109890109,11136.0,11413.0,11444.333333333334,10830.416666666666,28465182
11200,11360,11180,11280,615171,0.0217391304347827,11132.0,11375.0,11443.666666666666,10845.75,29080353
11280,11600,11280,11500,314320,0.0195035460992907,11180.0,11349.0,11451.0,10862.416666666666,29394673
11760,11840,11700,11740,471441,0.0208695652173913,11296.0,11350.0,11463.0,10880.0,29866114
11940,12000,11860,11980,496143,0.0204429301533219,11508.0,11368.0,11479.333333333334,10898.5,30362257
12040,12060,11820,12000,259275,0.0016694490818029,11700.0,11375.0,11494.333333333334,10916.916666666666,30621532
12000,12060,11940,12060,294792,0.0049999999999998,11856.0,11379.0,11506.333333333334,10935.833333333334,30916324
12020,12140,11920,12020,358627,-0.0033167495854062,11960.0,11402.0,11514.0,10952.916666666666,30557697
12020,12140,11980,12100,377342,0.0066555740432612,12032.0,11445.0,11525.0,10970.666666666666,30935039
12340,12480,12280,12360,590875,0.0214876033057851,12108.0,11501.0,11540.333333333334,10990.666666666666,31525914
12420,12580,12320,12520,443395,0.0129449838187702,12212.0,11564.0,11564.0,11012.5,31969309
12520,12580,12220,12420,281923,-0.0079872204472843,12284.0,11620.0,11586.666666666666,11035.25,31687386
12320,12600,12320,12600,280777,0.0144927536231884,12400.0,11700.0,11609.0,11059.916666666666,31968163
12540,12560,12380,12480,250852,-0.0095238095238094,12476.0,11768.0,11629.666666666666,11082.25,31717311
12500,12600,12380,12540,291995,0.0048076923076922,12512.0,11831.0,11653.333333333334,11104.5,32009306
12640,12640,12240,12420,481865,-0.0095693779904306,12492.0,11885.0,11676.333333333334,11126.5,31527441
12220,12240,11740,11800,912923,-0.0499194847020934,12368.0,11910.0,11690.0,11143.333333333334,30614518
12000,12260,11980,12140,864854,0.028813559322034,12276.0,11954.0,11712.333333333334,11163.25,31479372
12360,12360,12100,12160,310103,0.00164744645799,12212.0,12004.0,11734.666666666666,11183.25,31789475
12160,12220,11920,12000,315126,-0.0131578947368421,12104.0,12058.0,11753.333333333334,11203.166666666666,31474349
12000,12060,11920,12020,188687,0.0016666666666667,12024.0,12107.0,11770.666666666666,11223.75,31663036
11960,12040,11760,11880,350219,-0.0116472545757071,12040.0,12137.0,11784.0,11242.75,31312817
11860,12080,11860,11960,358182,0.0067340067340067,12004.0,12160.0,11796.333333333334,11260.5,31670999
11920,12160,11900,12120,406300,0.0133779264214046,11996.0,12179.0,11808.666666666666,11278.5,32077299
12400,12460,12280,12340,392830,0.018151815181518,12064.0,12197.0,11821.333333333334,11298.583333333334,32470129
12440,12500,12360,12440,251823,0.0081037277147488,12148.0,12219.0,11833.0,11318.916666666666,32721952
12380,12620,12340,12600,423633,0.0128617363344052,12292.0,12246.0,11846.666666666666,11340.833333333334,33145585
12600,12900,12480,12820,530716,0.0174603174603174,12464.0,12286.0,11864.0,11365.416666666666,33676301
12700,12800,12520,12660,538546,-0.0124804992199687,12572.0,12314.0,11873.0,11389.166666666666,33137755
12560,12620,12260,12440,465264,-0.0173775671406003,12592.0,12318.0,11876.0,11411.5,32672491
12440,12560,12340,12360,371779,-0.0064308681672026,12576.0,12310.0,11879.666666666666,11432.333333333334,32300712
12420,12460,12260,12360,360761,0.0,12528.0,12307.0,11888.0,11452.333333333334,32300712
12440,12540,12160,12180,534330,-0.0145631067961164,12400.0,12286.0,11893.333333333334,11472.0,31766382
12180,12320,12020,12180,374817,0.0,12304.0,12271.0,11896.0,11492.083333333334,31766382
12120,12120,11860,12040,594153,-0.0114942528735632,12224.0,12246.0,11896.666666666666,11510.833333333334,31172229
12140,12280,12040,12160,363354,0.0099667774086378,12184.0,12233.0,11904.333333333334,11530.5,31535583
12060,12280,12040,12240,343970,0.006578947368421,12160.0,12255.0,11909.333333333334,11550.166666666666,31879553
12280,12700,12280,12560,507287,0.0261437908496731,12236.0,12276.0,11921.0,11571.333333333334,32386840
12700,12940,12620,12680,561916,0.0095541401273886,12336.0,12302.0,11933.0,11593.166666666666,32948756
12840,13040,12720,12900,576358,0.0173501577287065,12508.0,12347.0,11951.333333333334,11617.0,33525114
13000,13260,12980,13080,356642,0.013953488372093,12692.0,12400.0,11973.333333333334,11642.0,33881756
13180,13279,12960,13240,361357,0.0122324159021407,12892.0,12468.0,11993.333333333334,11666.333333333334,34243113
13160,13260,13099,13220,430162,-0.0015105740181269,13024.0,12531.0,12013.333333333334,11690.5,33812951
13200,13400,13140,13180,420541,-0.0030257186081694,13124.0,12584.0,12037.666666666666,11711.5,33392410
13280,13360,13120,13180,419111,0.0,13180.0,12626.0,12063.666666666666,11731.166666666666,33392410
13200,13320,13119,13300,358018,0.0091047040971168,13224.0,12669.0,12087.666666666666,11750.833333333334,33750428
13500,14000,13459,13980,785812,0.0511278195488722,13372.0,12738.0,12121.0,11776.166666666666,34536240
13900,13900,13420,13580,710373,-0.0286123032904148,13444.0,12776.0,12154.666666666666,11799.0,33825867
13700,13759,13580,13740,353915,0.011782032400589,13556.0,12830.0,12196.333333333334,11822.0,34179782
13899,13940,13659,13760,325507,0.0014556040756914,13672.0,12896.0,12238.333333333334,11843.166666666666,34505289
